depth,width,best_train_acc,best_val_acc,best_test_acc,best_train_loss,best_val_loss,best_test_loss
0,256,0.7867569327354431,0.7106242179870605,0.7116470336914062,1.0294150417331382,2.166739503747833,2.1565479896324833
1,256,0.8756343722343445,0.8436156511306763,0.8437748551368713,0.4887438543905464,1.0049380699944719,0.996217564737276
2,256,0.8816714286804199,0.852645754814148,0.8535685539245605,0.4531881211200562,0.9592161925898806,0.9485644174103148
4,256,0.8855498433113098,0.8570944666862488,0.8579131364822388,0.4270709957881388,0.9498975308878559,0.940085665365101
8,256,0.8879133462905884,0.8591483235359192,0.859726071357727,0.4172653082652619,0.9732189890666647,0.9627492764173081
16,256,0.8856832385063171,0.8566697835922241,0.8573945760726929,0.4271091576452948,0.9940304151044873,0.9833797051992323
