width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,0,6.103515625e-05,0.9728869408438867,990,1.5973089831504026,30,1.6213715497455001,30,0.7079535126686096,990,0.6212288737297058,410,0.6145505309104919,770
512,0,0.00010522129165612526,0.967742117813674,980,1.5994425584191487,20,1.6185175847965996,20,0.7097678780555725,990,0.6214302778244019,470,0.616011381149292,470
512,0,0.00018139578724816262,0.9666216646190515,890,1.5951655219035594,10,1.6182116929992707,10,0.709152102470398,780,0.6210275292396545,80,0.6159290671348572,460
512,0,0.0003127164769932307,0.9654762691821015,880,1.625351190831046,10,1.6612167164167966,10,0.7092510461807251,880,0.6205912828445435,220,0.6147357225418091,220
512,0,0.000539106207848541,0.9658202156615414,680,1.6445210267283012,10,1.6965502244568758,10,0.709152102470398,990,0.6230074763298035,40,0.6171429753303528,120
512,0,0.0009293897978619334,0.9683593348302931,340,1.6785107267643407,20,1.7503036567537569,20,0.709426999092102,780,0.6192154288291931,50,0.6137275695800781,140
512,0,0.001602217492202419,0.9689012256655023,910,1.6578570867153641,10,1.7136372061930298,10,0.7090641260147095,970,0.62676602602005,10,0.6202703714370728,10
512,0,0.0027621358640099515,0.970377081879118,760,1.695421572103449,10,1.72723336186725,10,0.7082943916320801,760,0.6205241680145264,40,0.6191181540489197,80
512,0,0.004761772086736232,0.9719114472359784,910,1.7242961777925148,70,1.7563302639229608,40,0.7072937488555908,710,0.6188462972640991,270,0.6176367998123169,70
512,0,0.008209036239478275,0.9799325349032266,560,1.7455235805810387,150,1.7938182818125106,280,0.7060951590538025,950,0.6244169473648071,150,0.6223072409629822,280
512,0,0.014151932254123537,0.9892217090862324,640,1.7378874165951244,1,1.7511558727975456,1,0.7037639617919922,780,0.6252894401550293,100,0.6217105984687805,100
512,0,0.024397161942365932,0.9934230024062366,430,1.7772238885377445,1,1.8088490360374718,1,0.702334463596344,330,0.6247525215148926,170,0.6274510025978088,170
512,0,0.04205938101976114,1.0154491816622926,910,1.7953178399545027,10,1.852919518053587,10,0.6991016268730164,550,0.6166650056838989,100,0.6094685792922974,100
512,0,0.07250808663501014,1.0533770607108222,20,1.8124201970755036,10,1.8535755058915724,20,0.6881054639816284,10,0.6117319464683533,700,0.6069583892822266,700
512,0,0.125,1.3052126543699185,550,3.167067196502066,550,3.244671409214421,550,0.675108015537262,1000,0.6032417416572571,140,0.6057856678962708,140
512,1,6.103515625e-05,0.7438447694652025,1000,1.5636721585692126,270,1.607628142387561,200,0.763154149055481,1000,0.6464310884475708,600,0.6387671828269958,340
512,1,0.00010522129165612526,0.6332972840583486,1000,1.5713927427263579,130,1.6179785433147746,130,0.7946031093597412,1000,0.6472029089927673,320,0.6380264759063721,160
512,1,0.00018139578724816262,0.5349226698419149,980,1.5624165633544134,60,1.5951550448379617,60,0.8240397572517395,980,0.6472364664077759,200,0.6410921216011047,200
512,1,0.0003127164769932307,0.456104168480263,960,1.5661214751810661,40,1.5890499692521138,50,0.8455811738967896,1000,0.6483439207077026,100,0.6413595676422119,110
512,1,0.000539106207848541,0.4011613277855674,1000,1.563662317536126,40,1.6122233831933739,40,0.8621413707733154,1000,0.652505099773407,100,0.6449396014213562,80
512,1,0.0009293897978619334,0.3714792705231999,1000,1.5861997145718987,20,1.6565968055645433,20,0.8725987076759338,1000,0.6500553488731384,60,0.6431290507316589,60
512,1,0.001602217492202419,0.3613990606453104,970,1.5771844428499064,10,1.620646906255182,10,0.8750398755073547,970,0.647303581237793,20,0.6419973969459534,20
512,1,0.0027621358640099515,0.37041435574449927,1000,1.6032306146988144,10,1.66735770486376,10,0.8724007606506348,1000,0.6405919790267944,20,0.6364627480506897,20
512,1,0.004761772086736232,0.43090250861006235,880,1.6841439819923203,10,1.7199357177898098,10,0.8548509478569031,990,0.6314976811408997,10,0.6289941072463989,10
512,1,0.008209036239478275,0.5453619159014762,940,1.7242513653247835,1,1.782534630549331,1,0.8214556574821472,940,0.6263632774353027,10,0.6239326596260071,40
512,1,0.014151932254123537,0.9085196870701545,40,1.795397454505999,1,1.8471805117854958,1,0.721005916595459,40,0.6230074763298035,880,0.619879424571991,330
512,1,0.024397161942365932,1.0168898838172327,530,1.8646810650805499,530,1.9010824962493567,350,0.6990576386451721,140,0.6170341372489929,20,0.6163199543952942,20
512,1,0.04205938101976114,1.01956743378084,30,1.8281406740793593,30,1.874035618421612,30,0.6953519582748413,30,0.6149535179138184,10,0.6080694794654846,1000
512,1,0.07250808663501014,6.27026222063649,90,14.945618131032,30,15.54976878866596,30,0.6749101281166077,720,0.5977046489715576,300,0.5964652299880981,270
512,1,0.125,14.860301932340994,20,34.68465277974152,20,35.93825118431787,20,0.6684773564338684,420,0.6079398393630981,420,0.6111556887626648,420
512,2,6.103515625e-05,0.5836664270427123,990,1.5643655535494618,130,1.5995063006361603,130,0.8089310526847839,1000,0.6475049257278442,390,0.6401250958442688,490
512,2,0.00010522129165612526,0.4004740884692423,1000,1.5546791818286834,60,1.585581275027708,60,0.8669906854629517,1000,0.6479747891426086,190,0.6416270732879639,170
512,2,0.00018139578724816262,0.2801404480332283,980,1.5401276986772348,50,1.5839169492785916,30,0.9056200981140137,980,0.6485788226127625,110,0.6459683775901794,110
512,2,0.0003127164769932307,0.2079291039721072,990,1.5370584959879654,20,1.5734374612294493,30,0.929085910320282,990,0.6514648199081421,120,0.6486225128173828,50
512,2,0.000539106207848541,0.17707651967588275,960,1.5565749906470276,10,1.567721917511855,10,0.9394552707672119,980,0.648612380027771,60,0.6421002745628357,40
512,2,0.0009293897978619334,0.16848487323755176,970,1.5982739125615362,10,1.670410714063532,10,0.9424461722373962,970,0.6533440947532654,40,0.647881805896759,40
512,2,0.001602217492202419,0.1778392100893307,950,1.6164354488967172,10,1.6683713193734733,10,0.9389933943748474,950,0.6453908085823059,30,0.6381704807281494,10
512,2,0.0027621358640099515,0.23197866221461885,980,1.685139272928182,10,1.740937294686397,10,0.9227411150932312,980,0.6388133764266968,30,0.6283562779426575,30
512,2,0.004761772086736232,0.3569118341453982,920,1.6865365265111738,1,1.7172570963851455,1,0.8869706988334656,970,0.62136310338974,30,0.6120815873146057,20
512,2,0.008209036239478275,0.5373462337134028,840,1.7797430242970949,1,1.8332181348478471,1,0.8311542868614197,840,0.6191818714141846,20,0.6104355454444885,20
512,2,0.014151932254123537,0.9477169398014025,20,1.8070192876936322,10,1.824539097763836,10,0.7100537419319153,20,0.6215309500694275,760,0.6181100010871887,570
512,2,0.024397161942365932,0.9847232864245726,20,1.7246909583669816,10,1.79341500535084,20,0.7046107053756714,20,0.6252223253250122,20,0.6226158738136292,30
512,2,0.04205938101976114,1.3257478951563655,10,2.0691089983926396,10,2.0584273721603585,10,0.6619126796722412,860,0.6044162511825562,780,0.6060943007469177,780
512,2,0.07250808663501014,4.504904765680912,10,7.465656594280556,10,7.707294794433125,10,0.6761636734008789,440,0.6120004057884216,680,0.6125959157943726,580
