width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
256,0,0.0009765625,1.033163825940003,10,1.9548820882076374,1,1.9448828428570792,1,0.7865738868713379,10,0.7121554017066956,10,0.7135682106018066,10
256,0,0.0016743046540099089,1.0263708559289,10,2.025593116346764,1,2.0141565413672526,1,0.7874592542648315,10,0.7114020586013794,10,0.7126882672309875,10
256,0,0.0028705751802257785,1.0256202289972802,10,2.081337545818403,1,2.0703442724787977,1,0.7875572443008423,10,0.7104220986366272,10,0.7116511464118958,10
256,0,0.00492156660115185,1.0245328621247602,10,2.122482419012517,1,2.111713528022232,1,0.7872400879859924,10,0.7110406756401062,1,0.711932897567749,1
256,0,0.00843796671009614,1.0267549029683714,10,2.1332955264676396,1,2.123480005346019,1,0.786230206489563,10,0.7111366391181946,1,0.712239146232605,1
256,0,0.014466792379488917,1.0292347746234345,10,2.1539139402593523,10,2.1442129371703644,1,0.7864724397659302,10,0.7105262279510498,1,0.7120084166526794,1
256,0,0.024803141437003122,1.034711327544501,10,2.171068212824125,10,2.162078002243697,10,0.7861076593399048,10,0.7087990045547485,1,0.710393488407135,1
256,0,0.042524687505449285,1.0376646585116969,10,2.2001398193833923,1,2.191106607533684,1,0.7854319214820862,10,0.7090705037117004,10,0.7104649543762207,10
256,0,0.0729080649735073,1.0409344869279145,10,2.187968631754751,10,2.1764886046637986,10,0.7844730019569397,10,0.7055630087852478,10,0.7068778276443481,10
256,0,0.125,1.0512329767127344,10,2.231725240277186,10,2.2205885618475207,10,0.7827274203300476,10,0.7045320272445679,10,0.7053547501564026,10
256,1,0.0009765625,0.5872228359074334,10,1.0966732379869848,10,1.0924426499553295,10,0.8562137484550476,10,0.8171643614768982,10,0.8176441192626953,10
256,1,0.0016743046540099089,0.547961218002714,10,1.032521496870866,10,1.0290621720371822,10,0.8644067645072937,10,0.8282544612884521,10,0.829052746295929,10
256,1,0.0028705751802257785,0.5234556741769926,10,1.0064311223365507,10,0.9995823999027325,10,0.8693631291389465,10,0.834101676940918,10,0.8346570134162903,10
256,1,0.00492156660115185,0.5021264271108556,10,0.9904164576088672,10,0.9870464211999198,10,0.8740575313568115,10,0.839589536190033,10,0.8400223851203918,10
256,1,0.00843796671009614,0.4927189514903255,10,0.9920749312597302,10,0.9891274835985668,10,0.8750450015068054,10,0.8408839702606201,10,0.8418659567832947,10
256,1,0.014466792379488917,0.48589067746492104,10,0.990536135877546,10,0.985062600374694,10,0.8759126663208008,10,0.8429623246192932,10,0.8438136577606201,10
256,1,0.024803141437003122,0.48904428835088826,10,1.0188523955406155,10,1.01448117545659,10,0.8754608035087585,10,0.8420374393463135,10,0.8430848121643066,10
256,1,0.042524687505449285,0.49518317242144044,10,1.0434078852493647,10,1.0390722617904118,10,0.8745557069778442,10,0.8403081893920898,10,0.8407695889472961,10
256,1,0.0729080649735073,0.513356637244186,10,1.1000989928627964,10,1.0914780341254362,10,0.8714945912361145,10,0.8357799053192139,10,0.8369374871253967,10
256,1,0.125,0.536194511665201,10,1.1570542475915562,10,1.155988746525492,10,0.8682634234428406,10,0.8339322209358215,10,0.8347631692886353,10
256,2,0.0009765625,0.5629590475706407,10,1.0493646751049222,10,1.0470240401495334,10,0.8613987565040588,10,0.8243345618247986,10,0.8254104852676392,10
256,2,0.0016743046540099089,0.5302911708465213,10,1.008471929829821,10,1.003224924194382,10,0.8677284717559814,10,0.8326888680458069,10,0.8336035013198853,10
256,2,0.0028705751802257785,0.5095006979595902,10,0.9884122175049299,10,0.982541198280273,10,0.8717042207717896,10,0.8372375965118408,10,0.8383870124816895,10
256,2,0.00492156660115185,0.49336258762385365,10,0.9741392611190722,10,0.9704491584971158,10,0.875122606754303,10,0.8423947691917419,10,0.8432379364967346,10
256,2,0.00843796671009614,0.48196373111117263,10,0.9765679428639855,10,0.9711250942362802,10,0.8769518733024597,10,0.8448242545127869,10,0.8451836109161377,10
256,2,0.014466792379488917,0.47703262309224975,10,0.9789983448747406,10,0.975932694752671,10,0.8778583407402039,10,0.8454163670539856,10,0.8457573056221008,10
256,2,0.024803141437003122,0.47730036435015694,10,0.9981268182987878,10,0.9928334507260325,10,0.8776072263717651,10,0.8438402414321899,10,0.844226062297821,10
