Dataset: ogbn-arxiv, num nodes: 169343, num node features: 128, num classes: 40
mask sum
# Train: 7682066754
# Val: 2514937390
# Test: 4141437009
mask length
# Train: 90941
# Val: 29799
# Test: 48603
Using device: cuda

=== Training width=512 depth=2 lr=0.00195312 ===
Epoch 510 | Train: loss 1.9314, acc 0.5157, best 0.5157 (ep 510) | Val: loss 1.9357, acc 0.5234, best 0.5234 (ep 510) | Test: loss 1.9580, acc 0.5132, best 0.5132 (ep 510)
Epoch 520 | Train: loss 1.9125, acc 0.5194, best 0.5194 (ep 520) | Val: loss 1.9162, acc 0.5283, best 0.5283 (ep 520) | Test: loss 1.9388, acc 0.5182, best 0.5182 (ep 520)
Epoch 530 | Train: loss 1.8940, acc 0.5231, best 0.5231 (ep 530) | Val: loss 1.8971, acc 0.5329, best 0.5329 (ep 530) | Test: loss 1.9200, acc 0.5229, best 0.5229 (ep 530)
Epoch 540 | Train: loss 1.8760, acc 0.5273, best 0.5273 (ep 540) | Val: loss 1.8785, acc 0.5372, best 0.5372 (ep 540) | Test: loss 1.9017, acc 0.5273, best 0.5273 (ep 540)
Epoch 550 | Train: loss 1.8584, acc 0.5310, best 0.5310 (ep 550) | Val: loss 1.8604, acc 0.5418, best 0.5418 (ep 550) | Test: loss 1.8838, acc 0.5321, best 0.5321 (ep 550)
Epoch 560 | Train: loss 1.8413, acc 0.5347, best 0.5347 (ep 560) | Val: loss 1.8426, acc 0.5458, best 0.5458 (ep 560) | Test: loss 1.8662, acc 0.5369, best 0.5369 (ep 560)
Epoch 570 | Train: loss 1.8245, acc 0.5384, best 0.5384 (ep 570) | Val: loss 1.8252, acc 0.5492, best 0.5492 (ep 570) | Test: loss 1.8491, acc 0.5407, best 0.5407 (ep 570)
Epoch 580 | Train: loss 1.8082, acc 0.5413, best 0.5413 (ep 580) | Val: loss 1.8083, acc 0.5529, best 0.5529 (ep 580) | Test: loss 1.8324, acc 0.5446, best 0.5446 (ep 580)
Epoch 590 | Train: loss 1.7923, acc 0.5444, best 0.5444 (ep 590) | Val: loss 1.7919, acc 0.5571, best 0.5571 (ep 590) | Test: loss 1.8162, acc 0.5482, best 0.5482 (ep 590)
Epoch 600 | Train: loss 1.7767, acc 0.5479, best 0.5479 (ep 600) | Val: loss 1.7759, acc 0.5604, best 0.5604 (ep 600) | Test: loss 1.8004, acc 0.5516, best 0.5516 (ep 600)
