width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,4,0.6095068271022372,0.8829898333847322,50,1.7973015579170315,10,1.8331281243608146,10,0.730616569519043,50,0.6296184659004211,50,0.6249819993972778,50
512,4,1.104089513673812,1.940192863561599,30,4.7114352996951245,30,4.812100718463519,30,0.6568324565887451,30,0.5751199722290039,50,0.5780301690101624,50
512,4,2.0,5.513610397481738,10,12.861960158115577,10,14.18250361068321,10,0.586677074432373,30,0.5354542136192322,30,0.5359134078025818,30
512,8,0.00048828125,1.1339582334264382,50,1.643135841342682,50,1.690062305722377,50,0.662825345993042,50,0.6002886295318604,50,0.5934818983078003,50
512,8,0.0008844957658827216,1.0571351079159743,50,1.5852313103013849,50,1.6300217180888015,50,0.6828823089599609,50,0.6141481399536133,50,0.6070818901062012,50
512,8,0.001602217492202417,0.997295470442669,50,1.565462743541115,50,1.617158102912672,50,0.6983208656311035,50,0.6219000816345215,50,0.6149826049804688,50
512,8,0.002902332595970602,0.9406809727852049,50,1.5236897315469826,50,1.5606416738212587,50,0.7135835289955139,50,0.639316737651825,50,0.6352488398551941,50
512,8,0.005257422627470142,0.8953273049328011,50,1.5167412285740902,40,1.5576937635614556,30,0.7227323055267334,50,0.6403235197067261,40,0.6309281587600708,40
512,8,0.009523544173472464,0.8267338658885046,50,1.5287871035462541,40,1.5560148450996327,30,0.7398422956466675,50,0.6437464356422424,50,0.6378412842750549,50
512,8,0.017251398651153313,0.7835382641602497,50,1.5101108189185053,30,1.560041119526819,30,0.7508384585380554,50,0.6444846987724304,40,0.6391580700874329,40
512,8,0.03125,0.7171845199331895,50,1.559678688305825,20,1.6166531584369443,20,0.7664089798927307,50,0.6446189284324646,20,0.6360924243927002,20
512,8,0.05660772901649415,0.6747173910370861,50,1.6078682573190723,10,1.6298004218762498,10,0.7773831486701965,50,0.6401221752166748,40,0.6369565725326538,10
512,8,0.10254191950095469,0.6769224861363426,50,1.5896741145849027,10,1.6167687446230334,10,0.7784497737884521,50,0.6333433985710144,10,0.6318334341049194,10
512,8,0.18574928614211852,0.6854351033255072,50,1.715138877757088,10,1.7656210381006125,10,0.7724898457527161,50,0.6355918049812317,10,0.6308046579360962,10
512,8,0.3364750481580891,0.7853453016987934,50,1.7418194006879824,10,1.8123452561707556,10,0.7518830895423889,50,0.6294506788253784,10,0.6225953102111816,20
512,8,0.6095068271022372,0.8959458340617057,40,1.782694414004475,20,1.8392297122894612,20,0.7210279107093811,40,0.6389140486717224,20,0.6391991972923279,20
512,8,1.104089513673812,0.9523845734154079,40,1.9170847724694495,20,1.998722558830647,20,0.7129347324371338,40,0.6204906105995178,30,0.6131514310836792,40
512,8,2.0,11.95404097887117,40,32.615816668970616,40,35.743232438376076,40,0.6017307639122009,30,0.5583409070968628,20,0.5653766393661499,20
512,16,0.00048828125,1.1125685728227717,50,1.6189094327544962,50,1.6613620282043595,50,0.6680595278739929,50,0.6058592796325684,50,0.598440408706665,50
512,16,0.0008844957658827216,1.0367151599047757,50,1.5721146929659713,50,1.6169139911217854,40,0.6880505084991455,50,0.6157253384590149,50,0.6108264923095703,40
512,16,0.001602217492202417,0.9833189334420395,50,1.5365822410746715,40,1.5741248330228568,40,0.7014548182487488,50,0.6249538660049438,50,0.6226776242256165,40
512,16,0.002902332595970602,0.9262466738987228,50,1.5184154008162045,40,1.549420139270734,40,0.7155078649520874,50,0.634551465511322,40,0.6318128705024719,40
512,16,0.005257422627470142,0.8780927729803779,50,1.5129792799569284,20,1.5267913327885123,20,0.7254593372344971,50,0.6339474320411682,30,0.630537211894989,20
512,16,0.009523544173472464,0.8164086998989599,50,1.515218158985025,20,1.5331968021984417,20,0.7413817644119263,50,0.6373368501663208,40,0.6331296563148499,20
512,16,0.017251398651153313,0.7711926088572909,50,1.4955586921553063,10,1.5321741699963944,10,0.7530486583709717,50,0.6416322588920593,50,0.6354751586914062,30
512,16,0.03125,0.7284646740699399,50,1.5822919766660257,20,1.6326734996137777,10,0.759932279586792,50,0.6356253623962402,30,0.6358043551445007,30
512,16,0.05660772901649415,0.6714584473082819,50,1.5907253058845834,10,1.624791337639609,10,0.7777569890022278,50,0.641800045967102,30,0.6348579525947571,10
512,16,0.10254191950095469,0.6650264723914067,50,1.6611401793172589,10,1.7081970558601518,10,0.7810118794441223,50,0.639014720916748,20,0.6360924243927002,20
512,16,0.18574928614211852,0.6913643500471449,50,1.7371001177103897,10,1.779212308592716,10,0.7749199867248535,50,0.6385449171066284,20,0.6251465678215027,20
512,16,0.3364750481580891,0.7643553081745981,50,1.776513478172606,10,1.7984338977504992,10,0.7551159262657166,50,0.6212959885597229,20,0.6178836822509766,10
512,16,0.6095068271022372,0.8620732841249613,50,2.016801287893553,30,2.042632500261931,10,0.7286262512207031,40,0.6222692131996155,40,0.6283151507377625,10
512,16,1.104089513673812,4.942119670883482,50,11.642321969851611,50,12.048884748291647,50,0.6555129289627075,50,0.6008255481719971,50,0.5927823185920715,50
512,16,2.0,11.681164174980653,30,28.580107043999913,30,28.78914449377943,30,0.6309805512428284,30,0.5609584450721741,30,0.5537312626838684,30
