width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,0,0.00048828125,1.0613601322248318,500,1.6758072198831442,490,1.7271371918485148,490,0.6840698719024658,490,0.6120339632034302,500,0.6062383055686951,490
512,0,0.0008844957658827216,1.0218705402127033,500,1.67440521936696,370,1.7253529189695138,320,0.6950110793113708,490,0.6165978908538818,440,0.6095508337020874,470
512,0,0.001602217492202417,0.9960980022871565,500,1.675146577610194,170,1.7280474833234618,230,0.7018616199493408,500,0.6195845603942871,470,0.611423134803772,470
512,0,0.002902332595970602,0.9800290400343706,490,1.677488114262648,100,1.7239580751802122,170,0.7061281204223633,460,0.6190476417541504,300,0.6140361428260803,380
512,0,0.005257422627470142,0.9714191608528526,500,1.6761944016864938,60,1.7145221462132614,50,0.7077995538711548,420,0.6201550364494324,100,0.6140567660331726,300
512,0,0.009523544173472464,0.9686303331282503,470,1.683108794092712,40,1.7268489535898814,40,0.708019495010376,380,0.6210610866546631,100,0.6145299673080444,360
512,0,0.017251398651153313,0.9703839315867466,320,1.695186805235443,20,1.7336063515862092,40,0.7085583209991455,340,0.6205912828445435,110,0.6161965131759644,170
512,0,0.03125,0.9716455478849686,500,1.6955064755125515,20,1.740823192814531,10,0.7081184387207031,350,0.6209604144096375,100,0.6165463328361511,100
512,0,0.05660772901649415,0.9733384740283025,330,1.7045412310066108,10,1.7322595542103578,60,0.7080634832382202,320,0.6237121820449829,60,0.624591052532196,60
512,0,0.10254191950095469,0.9760608409839289,460,1.736920794679309,190,1.760331370731299,90,0.7070078253746033,220,0.62193363904953,190,0.617863118648529,90
512,0,0.18574928614211852,0.9803434396476719,450,1.73539954482911,10,1.7704181976873459,10,0.7046436667442322,380,0.6232423782348633,350,0.6204143762588501,240
512,0,0.3364750481580891,0.9948366088196351,480,1.7700908740953598,30,1.8240350502900002,140,0.7040718793869019,270,0.6195845603942871,30,0.6172458529472351,380
512,0,0.6095068271022372,1.0033051192231544,490,1.8049472366756607,1,1.8229563903595698,1,0.7012348771095276,270,0.6208261847496033,300,0.6123901605606079,300
512,0,1.104089513673812,1.022187108646996,500,1.8422199050197385,230,1.894507150553093,230,0.6957587599754333,490,0.6171683669090271,230,0.613892138004303,230
512,0,2.0,1.594889334558692,300,3.285414814392974,300,3.3388825412238354,300,0.6607140898704529,450,0.5945501327514648,20,0.588893711566925,20
512,1,0.00048828125,0.9604602295789957,500,1.5648221917718708,500,1.601344533075318,500,0.7091410756111145,490,0.631397008895874,480,0.6260107159614563,480
512,1,0.0008844957658827216,0.8986139476087585,500,1.5523358232211162,450,1.5855746515110716,450,0.7241288423538208,500,0.6380415558815002,490,0.6325741410255432,490
