depth,width,best_train_acc,best_val_acc,best_test_acc,best_train_loss,best_val_loss,best_test_loss
0,512,0.7085583209991455,0.6237121820449829,0.624591052532196,0.9686303331282503,1.67440521936696,1.7145221462132614
1,512,0.8547300100326538,0.647303581237793,0.646338701248169,0.4271067764051183,1.5309279169979189,1.5495666226244236
2,512,0.9039707183837891,0.6485452651977539,0.6444046497344971,0.28611423011836296,1.5300612716955797,1.5599889690055868
4,512,0.920981764793396,0.6478405594825745,0.6427381038665771,0.23587813896726173,1.5201004116906187,1.5425616155285757
8,512,0.9248194098472595,0.6471693515777588,0.642203152179718,0.22558571483118847,1.5075244174763205,1.5423012017428677
16,512,0.925940990447998,0.6510956883430481,0.6444869637489319,0.21650074302106093,1.513731219443768,1.5452300677527013
