width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,2,0.0002976107554210143,0.43151021003723145,5990,0.9168230295181274,1280,0.9410897493362427,1280,0.8626032262675801,5990,0.7155944830363435,1280,0.7080015636894842,1280
512,2,0.0004422478829413608,0.3629710078239441,6000,0.916191816329956,1130,0.9470449686050415,1110,0.8850793371526594,5990,0.7193194402496728,1460,0.7060058021109809,1110
512,2,0.0006571778284337678,0.2965787351131439,5970,0.9210218191146851,720,0.9430117607116699,970,0.9081602357572492,5970,0.7163663210174838,1110,0.7103882476390346,1300
512,2,0.0009765625,0.21200741827487946,5950,0.9183985590934753,670,0.935870349407196,670,0.9381137220835487,5930,0.71764153159502,1100,0.7118696376766867,670
512,2,0.001451166297985301,0.11270357668399811,5990,0.9180502891540527,560,0.941635251045227,650,0.9711571238495288,5990,0.7171381589986241,650,0.7098533012365492,650
512,2,0.002156424831394164,0.046084754168987274,5870,0.912039577960968,430,0.9357457756996155,430,0.9911151185933738,5870,0.7179435551528575,610,0.7121165360162953,430
512,2,0.003204434984404834,0.07007632404565811,2660,0.9221488237380981,400,0.9460822939872742,230,0.9833848319239947,2650,0.7172723916909963,400,0.7091126062177232,270
512,2,0.004761772086736232,0.06120177358388901,2840,0.9275434613227844,290,0.9448103308677673,300,0.9846823764858534,2840,0.7150575522668546,290,0.7126103326955127,300
512,2,0.007075966127061769,0.05864693224430084,3320,0.9351793527603149,250,0.9655766487121582,260,0.9848583147315292,2860,0.7122051075539447,360,0.707199144085756,260
512,2,0.010514845254940277,0.15584462881088257,1550,0.9429930448532104,250,0.973985493183136,190,0.9523207354218669,1550,0.7095875700526864,350,0.7028166985577022,510
512,2,0.015625,0.2794083058834076,1830,0.9660879373550415,340,0.9862391948699951,240,0.910579386635291,1830,0.7074734051478238,340,0.7027549739728001,270
512,4,6.103515625e-05,0.5956432819366455,5990,0.9181246757507324,2300,0.9427908658981323,2300,0.8114381851969958,5990,0.7150575522668546,3040,0.706828796576343,2300
512,4,9.069789362408131e-05,0.5329105257987976,6000,0.9177634716033936,1750,0.9440507888793945,1750,0.8299007048525967,5990,0.7147890868821102,1560,0.705347406538691,1590
512,4,0.00013477655196213526,0.49145740270614624,6000,0.9222124814987183,1670,0.9457113742828369,1670,0.8419414785410321,5960,0.7150239940937615,1490,0.7076929407649734,1520
512,4,0.00020027718652530213,0.42998117208480835,5990,0.9150835871696472,1190,0.9454665184020996,1060,0.8623393188990665,5990,0.7152253431323199,1340,0.7054297059852273,1640
